Algorithm: Prim's MST
20443 22779 16
22779 23651 9
23651 29751 4
20475 48656 16
20494 42115 16
20534 24417 16
20594 18161 16
20674 47997 16
20739 6752 16
6752 14252 7
20756 9604 16
20773 12461 16
12461 48637 6
12461 47932 12
47932 25234 14
25234 30973 4
30973 26840 6
25234 44807 10
44807 8710 11
12461 8705 15
8705 44723 15
20807 43217 16
20955 13956 16
21058 46429 16
46429 38213 3
38213 21287 10
21287 25057 7
46429 39302 12
21287 15980 13
21066 18132 16
21098 46857 16
21122 45440 16
21151 43641 16
43641 13813 3
43641 47506 5
13813 45681 7
47506 30461 10
30461 2725 7
2725 3555 11
3555 49197 1
49197 31162 5
3555 22823 10
22823 44164 1
44164 47885 4
3555 5339 13
3555 28660 14
49197 28469 14
21221 44035 16
44035 12834 5
12834 25524 1
12834 9359 4
9359 30467 3
12834 43144 10
12834 42099 11
42099 33008 5
12834 28623 14
21242 3180 16
3180 11051 6
11051 16974 9
3180 3815 11
3815 10336 11
21365 29528 16
29528 1744 6
1744 6653 12
6653 3323 7
3323 42908 7
3323 736 11
736 46645 2
736 13885 4
13885 18541 11
1744 49456 13
3323 5778 13
1744 14090 16
14090 15655 5
15655 23145 8
21366 47076 16
21379 22342 16
22342 46360 1
22342 14413 6
21509 21186 16
21573 7478 16
21624 29449 16
29449 46840 3
21643 14994 16
14994 9550 16
9550 8050 6
8050 1583 1
1583 26339 1
1583 45595 15
21728 47293 16
21729 3232 16
3232 32950 7
32950 12161 4
12161 6589 8
12161 3090 10
21752 26266 16
21868 44704 16
44704 13851 14
13851 22885 2
13851 23078 14
23078 35011 4
35011 49513 1
49513 27832 2
27832 30565 5
23078 14347 6
14347 30963 10
49513 4250 14
4250 17636 1
49513 27985 14
22885 25162 15
21977 1782 16
1782 43784 2
22040 14588 16
22082 43326 16
43326 37299 3
37299 46427 9
46427 38286 4
43326 16206 11
16206 13511 9
13511 18772 6
13511 12148 15
22174 49496 16
49496 42952 15
42952 39806 10
22198 46090 16
22370 14980 16
14980 18650 16
18650 46983 1
22412 32290 16
32290 7829 1
22426 29919 16
22463 33657 16
33657 44705 1
44705 31535 5
44705 30314 7
31535 39978 8
39978 27496 1
44705 29769 10
27496 41728 14
41728 44238 10
44238 18555 2
22472 5156 16
5156 22515 10
22515 7832 10
22535 16120 16
16120 18927 7
18927 1229 1
1229 14497 9
14497 48836 13
48836 27194 8
22632 23638 16
23638 3055 11
23638 2438 12
2438 4341 12
23638 45058 13
4341 3414 14
3414 29068 4
29068 16088 5
16088 18338 2
3414 24024 6
16088 5306 6
5306 10095 9
22742 37965 16
37965 1890 5
1890 4002 1
4002 7014 15
7014 15826 14
7014 43991 16
22760 34721 16
22845 20432 16
22901 7892 16
7892 44025 7
44025 38864 12
7892 38486 13
22935 23223 16
23223 4029 11
4029 30885 9
30885 10685 15
10685 43094 9
10685 21245 15
21245 37726 1
21245 34393 4
21245 35556 9
34393 33692 13
33692 33847 7
33847 16584 3
16584 34403 4
23023 48908 16
23101 36099 16
23115 15236 16
15236 46525 9
46525 5050 2
5050 5201 15
23209 19576 16
23222 25368 16
25368 13062 4
13062 12159 5
25368 42487 11
42487 32755 9
32755 4780 15
23261 30036 16
30036 33219 7
30036 12016 9
30036 21638 11
21638 42296 6
42296 22011 10
22011 22364 12
22364 42757 1
22364 31624 10
12016 14272 16
14272 10610 9
10610 25381 5
25381 31305 2
23334 21282 16
23479 45745 16
23618 23528 16
23528 28060 1
28060 48197 10
48197 20004 1
48197 26313 7
23528 34094 13
34094 42054 9
34094 10852 15
10852 4494 15
23646 2026 16
2026 34330 1
2026 20654 4
20654 39179 8
2026 39756 15
39756 44122 2
2026 45799 15
20654 44437 16
44437 46277 11
46277 9543 12
23688 40873 16
40873 5251 10
23752 38279 16
38279 28264 2
38279 17206 6
17206 32024 2
32024 26167 5
28264 379 15
379 19124 11
19124 17539 13
17539 48909 7
17206 9080 16
23807 10622 16
10622 13607 12
13607 19075 8
19075 37605 1
19075 46486 9
23845 21712 16
23910 46977 16
23951 15853 16
15853 8344 5
8344 819 7
819 2299 8
2299 12043 7
2299 21704 9
8344 5869 10
5869 21457 7
15853 48172 12
21457 13258 13
13258 5884 2
13258 36875 4
21457 38849 15
819 1567 16
1567 2082 13
2082 33754 11
33754 1985 1
13258 13448 16
13448 45076 14
23981 32051 16
24006 32912 16
24019 19204 16
24093 3365 16
3365 27670 2
27670 22149 2
22149 48963 2
22149 32542 7
32542 37429 10
24133 36556 16
24159 20299 16
20299 23697 1
20299 49707 3
49707 21046 9
21046 13704 3
21046 31753 8
20299 6707 13
6707 41186 14
41186 15147 7
21046 21989 16
24374 48738 16
24447 24061 16
24475 46124 16
24523 22170 16
24606 11723 16
11723 49064 4
11723 10659 13
10659 641 3
641 9077 4
9077 9182 1
9182 32404 5
641 15824 7
15824 10225 10
10225 14120 12
10225 41458 13
9077 47117 15
47117 19468 5
19468 20434 16
24620 38032 16
24675 27957 16
27957 15101 7
24750 22921 16
24832 21923 16
24992 35277 16
35277 34508 6
35277 37916 8
37916 48111 14
25027 8722 16
8722 41136 9
41136 41148 5
25199 36872 16
36872 47092 10
47092 22761 6
47092 15081 11
15081 30638 10
30638 23727 9
22761 8689 16
8689 38735 6
38735 46410 10
46410 12675 1
46410 10460 2
12675 7863 4
38735 8845 12
8689 29968 13
29968 48880 1
29968 11862 5
29968 33297 8
33297 42646 9
33297 38562 10
38562 27460 2
27460 3749 5
3749 5412 1
27460 24032 6
38562 33352 8
33352 49309 9
49309 4309 9
33352 34386 10
24032 7637 12
34386 7471 12
7471 26542 4
42646 39999 12
39999 28009 12
28009 14209 1
14209 4207 3
4309 48702 13
48702 25120 6
48702 32621 7
8689 48357 13
48357 2302 10
12675 36883 13
36883 33428 7
36883 37421 9
37421 45197 2
45197 14898 8
14898 20817 10
20817 13118 2
13118 38590 5
36883 3667 11
3667 36057 1
38590 30725 11
30725 26427 4
38590 13274 13
20817 32362 15
25203 42949 16
42949 21425 9
42949 40983 11
40983 49502 6
42949 42584 13
42584 2051 6
2051 2388 7
2388 43697 4
2388 3706 8
3706 27922 2
3706 40520 10
40520 33148 10
43697 24915 11
24915 39133 10
39133 13935 6
39133 31998 13
31998 47938 8
47938 22963 11
21425 45796 14
22963 22347 14
22347 15386 4
49502 8023 14
8023 20168 8
8023 13756 11
13756 48157 12
27922 1461 15
1461 17810 1
1461 1222 4
17810 41180 7
1461 25600 15
25600 45827 7
45827 24533 9
24533 33221 6
33221 31528 6
31528 24956 15
24956 39665 4
33221 9051 15
1222 315 16
315 316 8
316 3500 2
316 46835 13
316 31543 14
31543 18916 8
31543 15460 9
18916 32268 12
31543 44247 13
25208 11869 16
11869 18192 5
25309 12141 16
25311 13862 16
13862 4238 3
13862 43450 14
25361 28024 16
25394 16039 16
16039 29493 4
16039 34020 7
34020 43758 8
43758 6548 2
43758 34876 2
34876 23469 6
23469 6392 1
25395 30118 16
30118 7665 6
30118 33085 11
33085 41571 1
41571 19235 12
19235 23938 3
33085 42348 14
42348 15007 13
7665 28449 15
28449 13278 4
13278 39900 7
39900 14604 10
14604 38954 15
38954 9814 7
15007 20540 15
30118 35450 15
35450 43456 11
43456 44275 6
43456 35097 8
25471 43501 16
25510 8585 16
8585 36149 4
8585 20493 7
20493 35295 3
20493 26376 10
26376 34246 1
34246 22422 10
20493 21264 12
21264 43944 4
43944 33478 2
35295 11430 15
11430 8534 16
8534 6115 10
8534 23293 13
23293 5572 3
23293 29526 5
29526 46067 2
29526 40966 3
46067 14201 3
5572 9232 13
9232 48469 3
48469 6303 1
9232 1133 6
9232 12507 9
9232 34488 10
1133 16256 11
16256 31826 11
31826 38862 6
31826 38324 10
38324 25730 7
25730 6964 1
6964 16343 1
16343 1652 3
1652 42431 3
42431 18589 4
25730 17816 6
6964 18994 8
18994 16983 5
34488 5560 11
18994 39713 12
16343 18909 13
1133 3761 14
3761 39876 10
23293 8617 14
8617 47487 9
29526 34882 14
34882 19108 5
34882 7919 9
1133 7129 15
1652 3371 15
6303 34491 15
38862 49954 15
6964 24536 16
7919 46249 16
46249 36223 3
20493 20767 16
25530 45291 16
25545 33071 16
25604 32356 16
32356 10723 8
32356 17528 9
25669 1458 16
25706 38058 16
25707 15125 16
25767 1675 16
1675 21194 7
25787 16216 16
16216 7512 7
7512 8810 5
8810 19985 1
19985 48258 10
48258 39045 8
25810 24494 16
24494 43558 3
25818 26805 16
26805 3843 3
3843 27403 12
3843 29379 12
25857 16453 16
25876 3904 16
3904 5816 3
5816 27055 8
27055 9776 4
27055 45641 5
27055 34086 11
5816 6516 15
6516 14139 14
14139 26331 16
26331 47866 1
26331 22654 7
22654 41174 8
41174 23493 2
23493 39493 8
39493 7155 7
7155 13186 13
47866 15603 14
26028 22997 16
22997 24088 1
26029 41833 16
26063 1385 16
1385 3325 4
26100 20141 16
20141 37277 7
37277 17899 6
17899 34910 4
34910 34124 7
34124 17638 6
20141 46065 8
46065 31380 2
46065 20173 5
17638 18858 9
18858 45346 10
45346 21337 1
45346 15203 2
21337 47757 4
47757 33493 3
45346 17208 8
45346 34211 8
17208 38475 10
38475 27719 11
45346 9564 11
9564 20412 1
9564 31318 8
9564 43739 8
31318 44989 10
44989 43449 1
44989 12410 8
12410 29012 9
29012 20603 10
20603 30614 11
30614 36961 9
31380 10612 12
43449 33423 12
43739 47777 13
47777 34928 10
34928 1085 6
45346 34683 13
34683 5324 3
5324 1053 11
1053 6143 1
6143 12758 9
12758 38103 10
34683 32207 13
32207 44464 5
32207 41830 10
41830 8304 13
18858 32813 14
32813 41071 6
29012 37761 14
33423 43898 14
1053 26836 15
26836 45093 5
45093 4457 12
4457 29802 1
4457 12401 9
12401 39971 6
39971 4289 4
12401 22758 15
38103 3119 15
3119 23090 15
23090 5903 14
5903 46038 12
41830 37656 15
37656 7181 2
37656 8635 8
37656 43099 11
41830 41386 15
4289 41962 16
41962 10335 14
26157 33568 16
26314 44837 16
26415 37179 16
37179 31120 6
26482 18310 16
18310 47469 2
47469 35609 4
18310 1051 10
47469 40766 14
40766 11085 4
26523 17607 16
17607 23682 10
23682 18032 6
18032 26888 2
18032 32554 5
26888 37663 15
26554 9061 16
26589 32437 16
26904 4999 16
4999 9988 13
9988 25089 8
9988 35250 9
26918 39239 16
26964 44562 16
26978 19782 16
26982 5150 16
27005 21586 16
21586 12134 2
21586 20024 10
27057 13135 16
27062 16910 16
27091 41073 16
27117 22945 16
27184 36308 16
27446 41327 16
27544 49512 16
27640 23208 16
23208 35407 2
27708 40644 16
40644 46018 12
46018 7266 12
7266 11146 12
11146 13285 6
11146 32960 6
32960 26927 1
46018 13640 12
13640 42092 6
42092 7922 3
13640 44054 16
27719 26944 16
26944 40739 12
27725 13876 16
13876 14173 7
14173 3392 10
3392 17523 8
3392 9142 9
9142 39949 6
17523 25734 15
25734 25353 15
25353 22744 4
22744 4216 7
22744 23535 8
22744 13727 14
27814 16923 16
16923 26276 7
16923 47515 16
27830 15557 16
15557 11927 1
27943 18564 16
28069 12095 16
12095 21162 1
28093 18216 16
28238 35715 16
28283 32376 16
32376 4760 8
32376 892 10
892 48228 1
892 43047 7
892 38980 12
38980 46769 1
46769 10452 15
10452 14131 7
14131 12338 8
12338 40028 6
40028 17815 6
17815 13554 8
40028 18969 10
18969 37786 1
18969 24740 2
37786 12704 3
12704 12514 5
12514 15335 16
15335 24404 10
24404 26601 13
24404 22738 14
22738 3213 8
3213 21730 11
28341 37766 16
37766 2588 11
2588 49945 11
37766 24332 11
24332 27481 5
24332 8390 8
8390 19517 12
28373 39863 16
28474 35897 16
35897 37069 6
37069 16665 1
16665 10568 1
37069 41863 2
35897 9600 9
41863 13666 11
13666 42940 4
37069 35642 12
35642 43628 9
43628 31738 3
43628 39203 3
10568 7706 14
7706 22691 4
7706 17958 7
17958 13840 8
13840 10836 12
39203 35809 14
35809 22502 9
13666 35782 15
35642 47497 15
28511 11047 16
11047 21911 6
21911 38787 1
38787 31708 10
31708 26254 11
28618 31004 16
28622 36537 16
28672 22895 16
28686 37871 16
28689 28305 16
28305 47685 10
47685 13517 12
13517 47755 3
47755 15548 4
13517 21243 9
13517 33180 10
33180 42800 10
42800 15071 11
28706 12614 16
12614 13564 4
13564 44134 12
44134 23409 1
44134 40335 2
23409 37745 7
44134 21858 14
13564 29424 15
29424 24333 10
24333 26830 5
24333 23511 8
23409 8367 16
8367 26717 1
26717 38901 4
38901 37901 1
37901 26590 5
8367 10032 9
26717 34614 15
28733 12579 16
28790 46527 16
28808 11252 16
11252 13989 7
13989 26856 10
26856 30650 1
26856 23062 13
23062 30730 1
23062 35398 2
30650 23406 15
23406 44829 5
44829 31919 5
31919 7885 14
13989 39050 16
39050 40394 5
40394 26687 8
26687 21552 5
21552 24376 1
28814 7555 16
7555 38187 7
7555 44850 10
44850 18972 3
28914 22670 16
22670 24661 16
24661 33751 10
33751 8962 1
28939 21681 16
21681 1232 9
1232 497 3
1232 1550 10
1550 20913 5
20913 3787 3
3787 2023 8
1550 7568 9
7568 30592 3
7568 4577 9
497 16384 12
20913 41285 13
41285 34181 10
34181 27812 10
34181 40456 10
30592 30288 13
30288 10454 8
10454 27761 8
30592 18274 14
18274 16976 5
34181 18595 14
41285 18261 14
18261 23689 8
23689 40122 14
40122 9657 1
9657 7835 7
7835 36211 6
36211 40115 5
40115 8547 5
36211 14066 7
7835 21193 12
21193 18353 3
36211 12706 12
12706 10381 3
18353 29312 13
7568 5252 15
23689 23175 15
23175 26103 7
28948 34972 16
28955 13808 16
13808 21262 6
21262 25423 7
25423 22874 4
13808 17874 16
28968 42219 16
29063 8105 16
29079 44515 16
29081 24357 16
29089 10537 16
10537 25352 3
29090 49642 16
29118 45570 16
45570 37939 5
37939 38489 6
45570 8514 11
8514 22188 12
22188 49030 4
49030 49706 14
49706 18962 15
18962 35851 8
35851 21518 8
21518 17591 1
17591 22143 5
21518 6444 10
6444 35879 2
6444 6257 11
6257 26238 1
26238 7780 16
7780 45857 3
29129 14305 16
14305 45525 1
45525 14613 2
14613 18940 3
45525 33758 5
14305 48610 9
18940 14382 11
29148 36892 16
29148 43262 16
43262 10141 3
10141 19602 2
19602 42434 9
42434 5786 10
43262 10653 10
19602 11115 16
11115 41340 11
29206 39293 16
29279 40362 16
29282 43277 16
29289 13321 16
29462 32116 16
29484 42820 16
29520 2903 16
2903 37853 4
2903 33885 7
33885 36656 14
36656 13761 3
13761 30788 11
29617 16455 16
29620 8443 16
29632 8063 16
29665 8298 16
29706 23892 16
23892 1151 3
1151 913 11
913 1400 11
1400 13254 13
1151 36165 15
29722 48244 16
48244 8510 6
29760 5419 16
29768 20385 16
29802 16530 16
16530 14823 14
14823 23886 10
29831 26300 16
29833 41516 16
41516 15404 2
29884 4922 16
4922 27306 3
29968 939 16
939 45041 3
45041 36168 13
45041 35252 14
35252 32204 2
35252 4716 4
36168 46308 15
46308 40483 3
40483 42817 2
40483 34989 8
30005 28595 16
28595 40342 13
30093 42046 16
42046 15786 11
15786 25087 10
15786 32371 12
30205 44739 16
44739 40812 5
30354 12735 16
30503 45622 16
30833 25097 16
25097 32796 3
25097 22372 4
22372 16377 8
16377 21662 7
22372 17470 11
32796 11533 14
30850 27587 16
27587 9795 14
9795 2281 10
30917 9221 16
9221 26834 1
30968 40998 16
30979 7097 16
30982 49326 16
31023 27131 16
27131 16396 3
16396 19579 2
19579 1161 14
1161 1640 12
1640 17002 11
19579 32959 14
19579 38667 15
31055 6875 16
31125 35229 16
35229 10391 15
31177 9887 16
9887 14605 1
14605 3629 3
3629 16894 5
16894 26775 2
3629 7886 11
7886 11207 9
9887 31589 13
11207 36229 13
31375 2737 16
2737 25335 8
2737 47131 9
31457 21130 16
21130 3297 2
3297 39627 7
39627 16374 6
16374 19550 7
19550 39570 9
16374 28659 13
31479 12817 16
12817 8277 7
8277 10229 7
8277 22062 8
12817 11982 9
11982 39469 1
39469 19392 4
19392 22544 10
22544 34141 6
22062 21170 12
21170 18268 7
18268 19248 1
21170 27536 9
18268 5641 11
27536 6750 11
6750 29175 6
29175 37765 6
29175 21435 10
11982 48069 13
19248 24250 13
24250 14828 9
14828 16126 5
14828 15614 6
15614 22549 6
15614 44374 6
44374 28989 5
28989 28404 7
28404 25916 7
25916 49951 1
28989 34858 8
34858 3037 8
16126 27835 16
31496 44553 16
31526 13421 16
31669 14348 16
31682 25049 16
31702 448 16
448 4100 5
448 46415 10
448 45588 11
46415 25074 14
25074 49786 10
49786 2143 10
25074 16720 12
25074 33311 16
31767 43369 16
43369 5383 7
5383 34225 13
31827 44623 16
44623 19791 10
19791 38033 1
19791 36486 15
31894 2868 16
2868 20272 4
2868 45338 15
45338 30438 3
45338 10481 8
30438 4111 15
32067 23562 16
23562 9099 1
9099 7470 7
9099 9388 13
9388 42878 1
9388 13082 5
9388 17386 8
17386 48642 1
9388 39081 8
39081 35047 9
42878 24629 9
24629 15549 1
15549 29358 2
29358 5615 6
5615 40904 2
5615 9713 6
35047 13108 10
9713 27905 13
13082 14446 13
14446 18676 10
14446 9655 12
14446 24551 15
15549 3722 15
3722 36672 4
32068 2708 16
2708 23884 5
2708 31130 6
2708 3156 12
3156 4008 12
4008 1741 9
4008 39616 9
2708 20251 14
20251 15645 2
20251 41406 3
3156 7032 15
41406 34988 15
34988 13503 1
34988 18788 9
18788 18443 4
13503 15202 14
32148 11745 16
32265 21747 16
32299 36712 16
32305 32339 16
32366 10066 16
10066 18113 11
32409 18000 16
32513 6238 16
32514 28169 16
28169 42347 15
32574 32781 16
32669 2512 16
2512 21966 8
32727 4745 16
32749 33905 16
32842 8081 16
8081 28035 1
8081 41748 8
28035 49551 8
8081 28650 10
41748 42086 11
42086 13491 9
13491 43715 4
43715 4214 4
4214 6692 5
6692 15748 2
15748 26299 1
15748 34960 1
13491 20469 5
43715 49583 9
49583 42729 10
6692 11877 11
11877 10778 10
10778 6312 1
10778 23178 1
10778 7302 10
7302 43468 4
43468 26135 7
26135 8791 10
8791 16573 10
16573 19395 3
16573 10160 6
19395 31717 8
31717 42881 2
31717 14688 3
42729 36606 11
8791 29407 13
34960 1010 13
1010 3134 10
41748 34596 13
34596 37838 3
34596 48693 11
15748 38729 14
28650 29943 14
29943 4486 12
4486 39640 13
31717 26924 14
36606 32707 14
23178 22603 15
22603 9673 12
9673 46143 10
46143 42494 13
28035 39834 15
39834 35855 14
28035 15662 16
15662 32754 3
15662 763 6
32754 49709 8
763 11111 15
11111 33383 4
33383 44612 7
11111 3101 11
44612 23372 11
3101 18036 15
32921 3527 16
3527 17821 7
3527 7801 8
33044 36415 16
36415 25883 10
25883 17175 3
17175 23438 6
36415 19437 14
19437 14370 15
14370 39768 4
39768 45508 1
39768 24821 3
24821 39830 5
45508 16699 14
33063 13092 16
33075 35161 16
35161 3645 13
33186 3586 16
3586 15086 2
3586 23916 2
23916 21757 11
33333 33505 16
33333 34990 16
34990 10839 1
10839 35121 14
35121 9259 7
9259 45711 2
45711 22777 10
33397 46673 16
46673 13616 4
46673 26380 7
46673 25565 9
25565 7295 11
7295 18319 2
7295 3869 7
18319 11359 9
18319 35902 12
7295 34460 13
13616 38553 13
35902 18928 13
18928 4855 10
4855 32647 13
32647 22483 10
46673 34886 13
35902 48082 14
33488 13741 16
33491 36675 16
33495 5226 16
5226 37659 5
33509 42224 16
42224 43122 7
33596 41020 16
33644 46860 16
46860 21144 6
46860 22554 14
21144 8615 15
33664 13597 16
13597 46562 4
13597 33440 11
13597 3209 16
33667 22692 16
22692 23889 15
33703 38784 16
38784 7895 2
38784 7786 5
7786 5317 15
7786 23337 15
23337 47306 1
23337 12136 4
12136 22002 2
47306 42067 4
23337 37955 7
42067 36644 11
12136 47724 14
47724 6101 3
33713 36275 16
33812 42087 16
42087 31787 13
34007 26307 16
34033 32164 16
32164 22225 4
32164 29217 5
29217 2035 5
2035 25874 1
25874 23595 1
23595 19844 1
25874 42170 3
19844 38565 7
25874 38133 7
25874 40114 10
40114 30814 5
30814 40978 1
30814 42849 11
22225 4525 15
19844 10848 16
34048 10931 16
34142 16649 16
34174 20286 16
34254 30494 16
30494 21294 6
21294 11820 2
34260 27700 16
34449 28628 16
28628 1704 3
28628 39797 8
34462 49809 16
34468 10468 16
10468 7324 11
34560 28286 16
34623 16980 16
34639 27244 16
27244 16370 8
16370 35817 15
34687 19128 16
34741 21887 16
21887 15281 2
34773 34724 16
34844 19670 16
19670 35894 6
35894 20954 11
20954 29091 2
20954 39813 2
39813 39592 3
39813 45917 4
20954 35260 5
39592 43339 7
43339 13678 9
13678 32506 2
13678 5310 5
5310 541 9
541 481 11
19670 40591 12
40591 30878 6
20954 14985 13
5310 5783 14
30878 12728 16
34846 44853 16
35010 38198 16
38198 6850 8
6850 11321 15
35098 8323 16
35100 46702 16
46702 16189 11
46702 8154 13
8154 4485 4
35160 38262 16
35167 45640 16
45640 6187 9
45640 20974 11
20974 28786 3
28786 47939 4
28786 19884 8
19884 29045 12
19884 12611 14
35172 32814 16
35183 24195 16
35224 13087 16
13087 15636 10
13087 23492 13
13087 9480 16
9480 40540 13
35462 20788 16
20788 9247 11
9247 12421 7
12421 22822 6
22822 3598 5
20788 33880 12
12421 20713 14
35462 40189 16
35552 4924 16
4924 13005 15
13005 18046 2
13005 34008 3
18046 48354 3
34008 23816 12
35687 29070 16
35831 2775 16
35939 44973 16
35948 34000 16
34000 17501 13
36060 2865 16
2865 36076 1
36076 33188 3
2865 28343 5
28343 21440 11
36076 48570 12
36061 42749 16
42749 28032 8
28032 41881 1
28032 9742 9
9742 36979 1
36979 40378 5
36979 18611 8
18611 1577 4
1577 27675 2
27675 34810 9
36183 34735 16
36216 30449 16
30449 22440 9
22440 35040 14
35040 43299 1
35040 47936 11
36221 31170 16
36259 32640 16
36260 30561 16
30561 6584 11
6584 12578 12
36269 39764 16
39764 21554 12
21554 117 11
117 24962 7
21554 17978 11
21554 47224 11
47224 38431 14
38431 46147 9
117 43955 15
21554 6112 16
36322 46874 16
46874 4123 12
4123 7915 12
36500 35846 16
36654 2520 16
2520 15392 11
15392 46681 4
2520 5263 13
5263 37498 13
36715 42721 16
42721 4307 11
36793 21386 16
21386 11238 12
11238 9047 5
11238 18985 8
36871 25470 16
25470 35786 4
25470 39477 6
36881 11781 16
37040 6468 16
37118 2758 16
37247 49184 16
49184 13136 4
49184 41532 10
37305 24179 16
37405 36960 16
37448 18754 16
37517 8739 16
8739 48038 5
48038 21455 5
21455 25403 12
25403 20714 1
20714 36831 2
25403 6230 9
8739 36288 14
36288 15004 5
15004 20388 12
20388 24510 9
24510 23120 7
23120 16045 1
16045 4118 2
15004 29945 14
29945 19121 8
20714 26620 15
26620 8227 16
8227 9202 3
37546 30396 16
37651 36389 16
36389 32616 14
32616 45421 11
45421 37509 3
45421 41792 14
32616 16999 15
37809 32925 16
