Algorithm: Prim's MST
258 812 17
812 49223 1
812 12872 20
12872 39340 4
39340 17591 8
17591 24252 12
12872 75486 14
24252 77700 16
258 486 21
486 48875 3
486 53833 10
486 19150 12
486 50360 21
50360 22822 1
24252 17278 21
50360 21570 21
21570 47928 16
21570 15871 19
15871 23428 5
23428 29407 18
29407 31778 9
31778 5667 3
29272 18720 22
18720 80518 4
18720 32676 13
18720 23580 17
18720 40443 21
40443 68706 5
40443 79468 14
40443 67671 15
75486 36216 22
79468 40209 23
5667 1885 24
22822 28796 24
28796 36508 16
23428 24181 24
24181 32189 4
24181 79838 6
79838 83269 15
83269 70795 17
70795 59774 1
70795 99360 9
29407 24655 24
24655 24019 4
24019 17709 1
24019 46076 11
46076 91743 1
24655 91952 13
91952 57550 6
57550 12891 11
12891 15173 5
17709 82553 17
82553 45596 8
45596 50092 4
45596 42507 8
42507 43799 14
12891 96471 18
96471 35236 4
82553 87524 19
87524 78560 15
87524 74404 20
78560 2807 21
2807 2078 18
2078 2548 10
2078 1656 11
1656 4355 1
2548 96079 17
82553 22699 21
74404 91405 22
91405 44819 7
44819 68274 6
68274 82960 7
91405 34726 12
44819 53321 14
34726 45194 17
45194 8775 5
8775 14656 1
8775 7222 7
7222 14016 1
44819 5862 17
14016 28435 23
44819 98426 23
98426 82413 3
82413 15786 10
98426 50870 10
46076 13361 23
13361 47490 17
13361 11665 22
11665 56350 5
11665 72448 5
22699 46675 24
46675 15129 22
15129 13144 1
13144 16225 3
13144 52361 4
52361 44455 3
13144 2743 6
52361 64967 8
64967 48221 7
64967 1441 11
1441 1495 3
1441 73402 7
1441 17990 11
73402 51816 17
1441 3279 20
3279 50691 11
50691 85465 14
85465 43098 5
43098 85261 14
50691 6149 19
6149 3264 10
3264 3168 1
3264 39587 5
3168 3714 6
3714 19998 5
3264 7246 6
7246 20484 5
20484 92633 11
19998 43687 12
43687 43693 4
7246 17154 13
7246 34881 14
34881 9536 14
9536 87528 9
87528 38590 2
43098 88803 20
88803 83709 1
83709 95272 2
1441 91408 21
20484 48276 21
48276 191 6
191 1016 6
48276 74407 6
1016 15344 9
15344 23230 1
15344 23065 5
1016 7497 14
7497 55095 2
55095 89101 9
89101 54414 3
15344 83039 16
191 781 18
89101 34906 18
54414 62080 20
34881 91709 21
91709 356 1
356 49351 18
85261 26193 21
26193 20726 10
20726 46799 3
20726 97133 10
1495 38328 22
43098 2325 22
2325 2512 5
2512 3991 1
3991 5271 1
5271 18622 1
5271 16979 23
95272 63788 23
63788 47413 8
356 1102 24
1102 58684 23
58684 20508 7
96471 42000 24
42000 15917 19
15917 9902 16
9902 3405 6
3405 95948 14
9902 15403 23
3405 44727 25
20726 37410 25
37410 36826 14
36826 66200 6
36826 9697 9
9697 20346 9
36826 87655 13
9697 365 17
365 9040 13
365 25976 15
66200 26228 22
26228 13165 4
26228 19009 8
19009 26404 1
23230 27069 25
27069 64727 1
27069 15815 3
27069 80766 4
80766 72574 22
72574 91943 13
64727 5983 23
5983 589 8
589 1279 2
589 63507 7
63507 61536 8
63507 59495 9
5983 75834 14
589 274 19
63507 65241 20
274 385 21
385 43306 2
385 63083 4
385 56305 10
56305 28250 10
385 70164 21
70164 56995 21
56995 95185 12
95185 65032 14
65032 22054 3
22054 85198 3
65032 40365 8
40365 25969 9
22054 75203 10
40365 81348 18
81348 57598 3
57598 3945 6
3945 36199 7
57598 48438 10
48438 27538 2
48438 49137 5
48438 68810 11
68810 34068 2
49137 71056 14
85198 216 19
3945 31939 21
31939 85223 10
85223 71977 2
31939 52206 18
52206 83385 5
385 3183 24
3183 48234 4
3183 91112 4
3183 11791 16
3183 5747 19
48234 90680 20
48234 34980 21
34980 65805 12
65805 8554 2
8554 71900 16
34980 2186 17
2186 7019 1
7019 55941 2
2186 1541 8
1541 17716 4
7019 4511 12
7019 84400 12
17716 17234 17
17234 75039 10
1541 982 19
982 91930 4
91930 30231 8
30231 52160 13
982 3332 18
3332 7976 7
7976 78404 11
78404 40894 5
2186 34418 21
982 20 23
20 91 4
20 58 11
58 3751 7
3751 24161 6
24161 18432 1
20 359 12
359 32306 1
32306 18128 2
359 1442 11
1442 95322 4
58 46395 13
359 929 13
929 1855 6
1855 33867 10
33867 7623 12
7623 14395 3
7623 2841 7
24161 47567 13
47567 6373 10
6373 26857 8
26857 52316 2
20 18574 16
18574 51538 10
51538 85400 12
85400 13472 4
85400 48333 4
13472 25134 11
85400 14202 11
13472 90371 12
90371 88232 2
88232 87467 2
90371 62605 6
2841 87941 17
1442 1590 18
1590 27413 13
1590 9314 17
9314 65317 15
65317 13524 17
58 492 19
492 15739 11
492 27926 11
58 36766 19
36766 34004 6
34004 59064 8
15739 4330 19
4330 17227 7
4330 3987 8
4330 4551 10
3987 15107 11
4551 74317 12
74317 59138 5
74317 10368 11
10368 9794 13
17227 41063 16
9794 14354 19
14354 51221 7
14354 50934 8
50934 30796 4
14354 41106 11
14354 91784 17
14354 20575 19
20575 65810 19
492 42264 20
42264 26984 16
26984 97783 10
97783 11625 18
11625 52994 12
52994 94353 2
52994 22436 7
97783 16073 18
65810 7561 20
7561 5590 5
5590 73044 14
73044 48107 8
20 137 21
137 186 3
26857 28595 21
28595 8996 19
8996 29745 18
8996 99193 19
99193 56281 19
56281 5255 3
27413 91491 21
73044 7267 21
87941 94552 21
7267 38861 22
38861 59164 5
59164 24711 19
24711 53598 2
47567 50832 22
51538 96474 22
96474 90565 1
96474 92924 4
92924 7490 15
7490 56619 8
56619 91349 7
91349 35447 15
7490 130 21
130 3493 12
7561 52805 23
7976 7291 23
7291 10229 13
7291 81894 13
81894 51773 19
34980 30957 23
30957 362 16
362 2667 13
362 280 20
280 82374 16
280 3911 18
97783 77062 23
77062 86412 23
4330 18276 24
18276 5318 16
5318 77697 1
5318 1312 9
5318 34889 20
34889 39337 9
5318 8031 22
8031 31230 1
8031 10611 3
31230 61459 3
8031 31619 17
31619 69914 1
61459 78630 22
78630 58719 7
34889 55868 23
55868 59967 3
59967 71499 12
71499 65633 13
65633 37556 3
37556 39968 19
59967 1361 19
1361 715 5
715 63310 2
715 2796 22
2796 24748 12
24748 28715 1
715 14674 24
11625 29456 24
29456 45003 17
45003 53536 17
45003 53617 18
53617 32943 22
32943 28255 1
28255 90139 9
28255 35983 19
90139 4572 20
4572 57289 4
57289 25020 2
25020 59309 16
4572 11698 23
41106 24414 24
24414 17660 1
17660 90574 3
24414 60665 11
56995 5052 24
5052 26265 3
5052 28826 19
28826 43476 14
43476 26335 2
26335 91710 3
91710 21629 11
21629 21710 4
21710 27307 2
28826 78256 14
43476 35893 14
27307 55760 15
28826 55503 18
55760 70185 23
70185 99157 7
60665 12883 24
86412 50094 24
94552 32905 24
32905 75688 12
75688 47201 13
47201 29788 5
47201 37480 15
37480 37638 17
29788 16779 18
16779 34102 18
34102 21449 7
34102 45409 16
37480 7253 19
7253 72897 6
16779 74349 20
74349 73864 10
73864 60057 16
72897 91012 21
99193 50099 24
50099 38976 17
929 40411 25
40411 89682 1
40411 75492 18
75492 38282 13
38282 65047 3
38282 54393 8
54393 29946 12
29946 52261 8
52261 57156 9
57156 89999 8
89999 54016 3
89999 69482 5
89999 57768 9
57156 17908 11
38282 10410 13
10410 3039 3
3039 83150 10
57768 12436 13
12436 8619 4
8619 44749 3
29946 34378 15
34378 2198 14
2198 22610 11
54393 48936 16
48936 72312 3
10410 21476 17
34378 31523 17
31523 7834 3
7834 2979 6
2979 48842 1
2979 6554 6
7834 11581 8
31523 54234 15
7834 63351 17
12436 56020 18
56020 29639 13
34378 61451 18
2979 98175 19
7834 29626 19
29626 21577 2
17908 37472 19
37472 92464 12
29639 3488 19
3488 3871 18
57768 73386 19
73386 97951 14
2979 74074 20
74074 55958 5
55958 82657 2
55958 46844 7
82657 75824 9
46844 82927 17
46844 52707 18
12436 86757 20
65047 5858 21
5858 17150 13
12436 60072 22
22610 87275 22
52261 67829 22
67829 68260 18
86757 24037 22
24037 55110 20
98175 72889 22
2979 65234 23
65234 62030 9
62030 30527 14
6554 39977 23
1361 8143 25
8143 13113 21
13113 18995 12
18995 61725 2
61725 9630 16
9630 52215 16
52215 25456 1
25456 1033 4
1033 2625 6
1033 2513 13
2513 20916 3
52215 14993 14
14993 8172 12
14993 51677 12
51677 7115 14
2513 5745 18
5745 40717 1
5745 83566 5
18995 19231 19
19231 65544 14
2625 53714 21
20916 79617 21
2513 9113 22
2625 5368 22
5368 29315 9
29315 33127 7
33127 36975 1
29315 95054 7
36975 71995 7
36975 65575 17
65575 1546 3
1546 14042 2
1546 32125 12
32125 88675 6
88675 52119 5
32125 58372 7
58372 54959 15
52119 62070 19
62070 25483 17
25483 37013 17
37013 77915 18
62070 88133 18
62070 70737 21
8143 20961 23
36975 64080 23
18995 23400 24
23400 58713 16
58713 79827 14
23400 59272 22
20916 86936 24
59272 17159 24
17159 16800 8
16800 28239 1
28239 6720 4
28239 25834 4
16800 86105 9
17159 70119 9
16800 63779 10
17159 16697 10
6720 2208 17
2208 4877 7
4877 15829 1
15829 4515 1
15829 16688 3
4515 3132 9
16688 83771 12
3132 3746 17
16697 7987 20
7987 62169 11
7987 10696 20
10696 13094 4
13094 58474 14
58474 69881 3
83771 42405 21
42405 31734 6
13094 87750 23
3746 98686 24
98686 27482 7
27482 22405 1
22405 436 5
436 7922 1
436 23810 2
22405 65707 7
27482 30857 9
30857 96252 9
23810 97438 19
97438 80560 3
80560 97223 17
98686 35852 20
35852 85095 21
436 3953 22
1541 2282 25
2282 56480 17
56480 27165 5
27165 81886 14
27165 11937 18
27165 91476 19
11937 8603 21
8603 12394 1
12394 6617 9
11937 43384 22
56480 82334 24
1546 77609 25
77609 69629 9
3953 4596 25
4596 22939 4
22939 79730 13
7115 5027 25
24414 47674 25
26404 6877 25
6877 621 1
621 79345 1
79345 72936 5
72936 7352 10
7352 23015 1
621 2676 22
2676 10345 20
31523 3866 25
3866 3125 13
3125 49848 10
3125 61182 14
3125 12537 15
12537 7931 5
7931 20612 12
3125 25588 15
20612 39400 15
3125 3208 16
3208 7994 9
7994 52233 7
52233 30892 9
3208 8725 10
8725 71592 12
8725 30380 15
61182 6285 17
6285 13069 17
3125 1921 19
1921 2183 13
2183 3373 1
2183 80441 11
3373 4484 13
4484 35286 9
13069 14247 19
14247 13511 2
13511 7626 2
7626 53434 21
3373 4113 22
71592 35335 24
35335 33384 1
33384 30828 2
30828 83373 13
35335 17857 15
17857 22523 17
3866 33176 25
33176 41626 4
33176 19681 22
19681 28989 3
28989 38612 18
38612 43507 9
43507 70289 11
13511 68094 25
68094 30694 19
30694 69282 14
69282 87174 12
30694 62260 19
62260 75056 8
75056 53042 1
75056 45447 9
45447 72480 5
45447 79906 8
53042 11747 12
72480 39077 13
39077 36132 7
30694 29403 23
20612 91319 25
91319 62410 2
62410 68245 3
68245 87606 4
87606 32055 19
30694 43173 25
43173 91737 13
91737 45597 10
45597 17864 4
17864 16769 1
16769 48326 1
48326 77134 3
48326 35203 14
35203 20266 14
43173 65502 18
91737 53736 19
53736 87804 13
45597 65441 22
65441 2426 8
2426 2354 9
2354 19177 6
65441 12571 9
65441 19281 10
19281 1187 8
1187 71113 7
71113 66396 4
71113 31145 7
31145 71560 4
31145 26363 5
71560 93958 5
26363 35009 12
35009 89003 1
89003 4310 6
2354 5575 13
19281 34390 13
2426 55758 14
66396 30333 14
93958 28396 14
28396 5989 14
5989 63972 9
2354 92211 16
92211 39027 11
39027 76013 12
76013 26642 10
26642 58554 3
58554 21888 7
21888 25799 4
25799 47956 5
28396 64690 17
64690 18912 18
18912 28085 2
18912 56572 4
18912 63926 7
63926 98771 9
98771 92793 7
63926 66577 18
66577 91975 17
2426 41852 20
41852 63289 8
1187 15418 21
15418 450 9
450 596 20
596 4846 1
4846 10237 1
10237 54937 1
10237 72464 6
596 34990 12
28085 55056 21
63289 3269 22
3269 3240 1
3269 5040 5
3269 31156 6
31156 85516 11
3240 8513 18
8513 45232 17
45232 10291 1
45232 32423 13
32423 15754 14
15754 14413 1
14413 65925 6
14413 16292 7
16292 91301 13
31156 34976 19
65925 44205 19
44205 51006 17
65925 87915 21
3269 16088 22
16088 45861 15
45861 48865 7
45861 62259 22
5989 9817 23
45597 92152 23
47956 71430 23
48865 62601 23
62601 47022 2
47022 72717 6
72717 25334 3
25334 89654 3
62601 27562 8
62601 13849 9
13849 50765 10
13849 13120 14
13120 71947 15
71947 72560 6
72560 85646 7
71947 45107 15
45107 26877 13
47022 24305 17
89654 69643 19
2426 33436 24
33436 63983 2
33436 78333 5
63983 18908 5
78333 29466 6
63983 22823 7
63983 73914 11
73914 43458 11
73914 33574 12
33574 30193 8
30193 90908 9
33436 60264 15
22823 24805 19
63983 45579 19
45579 71443 1
90908 94540 20
94540 72020 16
72020 44697 16
44697 36335 20
36335 25700 22
16088 1726 24
1726 4137 9
1726 95137 23
50765 23835 24
23835 11010 7
23835 57654 18
58554 74199 24
74199 69413 1
69413 50675 6
50675 65987 2
74199 34205 9
34205 51099 12
65987 76502 20
50675 72165 21
72165 63857 23
40365 30740 25
42507 10708 25
10708 8002 24
8002 52363 11
52363 74675 22
51099 63123 25
63123 94773 11
52316 94934 25
94934 97141 12
55760 80047 25
65575 8791 25
8791 99754 25
66396 26999 25
26999 95790 3
95790 99501 8
95790 71655 10
99501 62826 10
62826 47775 2
47775 83341 11
71655 25760 12
25760 82966 9
71655 28129 12
28129 27081 10
27081 386 5
386 27540 3
386 8208 10
8208 87908 12
25760 45632 15
26999 83912 16
71655 38098 24
8208 3773 25
3773 13034 19
13034 26629 25
26629 14646 2
26629 23885 9
23885 87250 14
14646 99319 21
99319 80440 4
80440 26190 16
26190 35029 3
26190 97132 7
97132 10193 21
10193 82243 3
10193 7662 4
10193 446 23
446 89744 16
89744 69459 18
446 36054 23
446 485 25
485 79419 6
79419 22575 8
22575 75657 9
485 15865 12
22575 43685 17
485 1823 18
22575 9321 20
9321 31871 7
31871 64662 7
64662 41054 5
64662 79304 5
64662 97450 6
9321 44994 14
44994 24273 10
24273 41413 14
41413 10836 14
24273 51881 17
51881 26775 6
31871 98713 19
98713 73592 4
71056 24808 25
24808 10986 21
10986 34317 7
71900 590 25
590 7784 9
7784 59630 11
59630 15846 1
590 6835 14
59630 39352 22
39352 4807 7
4807 51444 7
4807 87118 7
7784 20744 23
20744 31643 17
31643 89051 3
31643 50408 6
50408 96589 9
96589 76161 19
76161 66800 15
66800 67630 9
76161 56626 20
89051 68733 21
68733 74511 13
56626 3678 22
3678 10496 4
10496 73080 5
3678 39814 8
3678 3213 21
590 5726 25
5726 59689 10
5726 541 13
5726 70397 22
5726 8292 23
8292 43715 2
43715 55445 1
43715 67306 16
70397 21139 24
21139 62696 2
62696 95412 5
21139 17904 14
80047 87262 25
80441 62195 25
62195 48455 18
48455 30126 4
30126 29780 5
29780 63819 17
63819 79913 12
83373 60299 25
88675 77274 25
97223 69969 25
69969 42226 14
69969 77914 18
77914 33251 22
33251 92624 10
446 6201 26
6201 35519 25
35519 21984 15
21984 26554 11
21984 64292 16
64292 76357 12
76357 45963 5
45963 76603 5
76357 56613 10
56613 30462 3
30462 17781 6
17781 10582 8
10582 51872 13
51872 85612 9
10582 61967 14
30462 20573 14
20573 62679 2
20573 87700 4
20573 88597 8
20573 44479 19
44479 27976 16
30462 90975 21
85612 26992 21
76357 75880 25
75880 59739 2
75880 66032 23
590 971 26
1442 93550 26
1473 95556 26
95556 16037 9
16037 6369 13
6369 19933 3
19933 27963 4
6369 4307 12
4307 34919 17
27963 38617 17
38617 60024 16
19933 33877 19
16037 23938 21
4307 9109 23
9109 67546 3
9109 51776 5
38617 18639 25
67546 38444 25
1489 3928 26
3928 4162 6
3928 16694 7
1885 62633 26
62633 46103 15
46103 19120 21
19120 78960 8
78960 45853 2
45853 50892 3
78960 95740 5
95740 69716 8
78960 98197 10
98197 23677 1
45853 7672 11
7672 84295 3
84295 8555 8
84295 1255 9
1255 868 10
868 3294 1
3294 3604 6
3604 62187 3
3604 11865 11
8555 49414 12
3294 72972 13
1255 32983 14
3294 12586 15
12586 19149 1
12586 34783 8
12586 90789 11
49414 69347 15
12586 19190 17
12586 26463 17
868 6316 18
19120 38116 18
32983 6990 18
38116 90906 18
38116 98423 18
19149 60223 19
60223 52049 2
60223 63762 19
63762 98516 11
63762 84599 20
84599 93893 18
93893 98315 18
98315 95487 19
3294 6472 21
6472 52694 11
6990 18120 21
18120 47720 9
18120 41874 14
41874 778 20
778 14037 1
778 1464 3
1464 20374 3
1464 14447 6
14447 49408 5
778 325 14
325 23757 2
325 89168 2
325 384 10
384 760 8
760 99148 4
760 88971 10
89168 27783 15
27783 89060 1
89060 37573 11
778 5114 16
5114 57965 18
57965 52055 2
57965 8315 18
325 7113 20
7113 26938 8
7672 32932 21
23677 27339 21
27339 28607 11
28607 84636 11
37573 9401 21
9401 7163 2
7163 58644 9
7163 66425 9
58644 35246 19
95740 62864 21
62864 45099 5
62864 35452 9
35452 58484 7
23677 73588 22
73588 66586 16
52055 15023 22
63762 92171 22
92171 79609 21
79609 8646 5
23677 18887 23
32932 83308 23
83308 77369 5
77369 37934 4
37934 66981 1
83308 84374 9
84374 99297 3
66981 56270 16
56270 24063 18
24063 23421 6
24063 11517 12
11517 59991 15
66981 85387 18
85387 69089 12
69089 80809 14
35452 83499 23
52049 71918 23
52055 80638 23
62864 16106 23
93893 82003 23
73588 20459 24
20459 55373 12
80809 88218 24
95487 84423 24
84423 46402 3
46402 14514 1
11517 5591 25
5591 2771 15
12586 73672 25
73672 51981 23
51981 32906 9
32906 77964 7
32906 43998 20
20374 30010 25
30010 20215 6
20215 88220 4
88220 82659 7
30010 87508 19
30010 96001 21
96001 51276 7
82659 42591 23
42591 28081 22
28081 61145 20
57965 72874 25
72874 76298 10
76298 11242 25
11242 14536 20
14536 64621 6
64621 53912 13
53912 33828 14
53912 46214 19
46214 29664 12
29664 14580 14
14580 74169 4
14580 71270 10
71270 32213 13
14536 92975 20
32213 74613 21
868 79093 26
2796 75718 26
75718 68410 20
3014 415 26
415 37277 22
37277 64663 23
415 83698 25
3132 6732 26
6732 27067 23
27067 23176 8
23176 30331 9
30331 44078 13
44078 50126 10
50126 42702 18
42702 83310 16
3208 33167 26
3264 17581 26
3294 22828 26
22828 47307 8
47307 86870 12
47307 18448 19
3987 47673 26
47673 77984 6
77984 98303 8
77984 10672 13
10672 41137 7
41137 10976 11
10976 4291 12
41137 53385 13
53385 42703 4
53385 67398 12
77984 34522 18
42703 34713 19
67398 34651 22
34651 34368 14
34368 19811 1
34651 57558 17
57558 86656 7
86656 26694 16
26694 24859 6
26694 89597 12
89597 54943 2
54943 79632 16
79632 64778 10
64778 90845 6
89597 61087 19
26694 19025 20
26694 59216 21
59216 55487 10
34713 74660 24
74660 38483 22
38483 41388 1
41388 68564 21
68564 95475 18
68564 66210 22
66210 44761 17
55487 1214 25
4090 12459 26
12459 15413 21
15413 69964 14
15413 6845 23
6845 5058 8
6845 7975 11
7975 7846 6
7846 67090 5
7846 59511 6
7846 61702 18
61702 34008 13
7846 73167 19
67090 80071 20
80071 81074 10
6845 13452 21
13452 43944 8
13452 13797 15
13797 46709 4
13452 23346 15
13452 25450 18
25450 69147 21
69147 39558 18
39558 30196 12
30196 56625 12
39558 67117 14
34008 49640 23
6845 68907 24
68907 56750 1
68907 94492 18
94492 79853 12
94492 73561 18
73561 57720 13
57720 8310 10
68907 1842 21
8310 19754 24
39558 23156 24
56625 816 25
816 3467 13
3467 33534 21
33534 5258 14
5258 3503 8
3503 71468 7
3503 12547 11
3503 11392 13
11392 86614 2
86614 44137 10
44137 94551 11
94551 80378 4
80378 97069 3
97069 43138 11
3503 56873 13
5258 18676 17
18676 22096 19
5258 62042 25
57720 73899 25
5040 22585 26
5556 75255 26
75255 94618 24
94618 87401 22
5626 27297 26
27297 27888 23
27888 48359 7
5626 67225 26
5951 89458 26
89458 97765 7
97765 13304 20
13304 45687 18
13304 61073 22
45687 67003 24
7515 28194 26
7795 5506 26
7879 5460 26
7994 23431 26
23431 69261 7
69261 20436 9
20436 76778 5
69261 38016 20
38016 86929 1
76778 95877 23
8646 7013 26
7013 12115 17
7013 12611 23
12611 28263 11
12611 28945 11
12611 14985 23
14985 52455 2
14985 95548 8
95548 42938 4
95548 8123 11
8123 34816 7
8123 46896 18
46896 1163 20
1163 93455 3
1163 92750 5
92750 44746 7
44746 59331 8
1163 77557 9
59331 56149 11
1163 42443 15
44746 75895 15
93455 70302 15
70302 95796 1
93455 97617 16
97617 35805 3
1163 82535 21
52455 98193 21
75895 31658 23
70302 16316 24
95548 26138 25
26138 22759 16
95796 78503 25
78503 95771 10
78503 40965 21
9860 23649 26
23649 64125 5
9879 11183 26
11183 44839 3
11183 98929 14
98929 96695 6
96695 32866 6
32866 29359 7
96695 67756 7
98929 99683 17
44839 45990 22
45990 90879 4
45990 55733 10
45990 19965 19
12537 13711 26
13711 53118 15
12883 79217 26
79217 28991 14
28991 71528 8
71528 95930 5
95930 3486 12
95930 54214 17
54214 90066 12
28991 59921 25
59921 70125 21
70125 63086 8
63086 67370 15
67370 79662 3
67370 80299 4
80299 24889 5
13331 16440 26
16440 2328 7
2328 1579 12
1579 2682 19
16440 79727 20
16440 26864 24
26864 10526 17
10526 81485 6
10526 32484 11
32484 82014 9
82014 22299 21
22299 7249 4
7249 80813 1
22299 95525 18
95525 59085 5
59085 89010 23
89010 94406 11
89010 68776 18
68776 74147 9
68776 55209 11
55209 28031 6
55209 33891 15
13849 20688 26
20688 78141 4
78141 31198 14
31198 36004 6
20688 28586 20
15846 81415 26
16800 8179 26
8179 7414 1
8179 27971 14
27971 31163 6
8179 36334 16
36334 53892 13
8179 27406 19
27971 90343 20
90343 10328 13
10328 66619 5
90343 86947 18
86947 74089 21
74089 96577 9
74089 97119 13
7414 39258 23
19276 38443 26
20961 32769 26
21238 21315 26
22822 40109 26
40109 17116 9
23008 5570 26
5570 18959 1
18959 64133 2
5570 34837 20
5570 12609 26
12609 77996 5
12609 28717 7
28717 24169 5
28717 37945 17
37945 96685 17
96685 36234 18
36234 17357 10
12609 97803 20
97803 67512 20
67512 41406 12
41406 77664 3
41406 91106 20
91106 46537 7
91106 61031 8
61031 2210 2
91106 86005 10
91106 33749 21
33749 41855 3
41855 57104 9
57104 51053 1
33749 78462 15
51053 91050 17
91050 32110 15
91050 10915 20
10915 13953 6
10915 10530 18
10530 72203 1
10530 55663 4
55663 44787 2
