Algorithm: Prim's MST
5209 3716 16
9301 8182 18
241 3372 19
3372 2018 12
247 1381 19
285 7599 19
299 209 19
209 364 4
209 997 5
209 8216 11
8216 1959 11
997 6320 14
366 2199 19
2199 8812 4
8812 2581 6
8812 1816 7
1816 4730 4
1816 2770 7
8812 9699 10
9699 7084 12
1816 4428 17
4730 7162 18
7162 6406 10
379 4570 19
380 893 19
893 2201 18
2201 5759 1
401 8710 19
8710 940 7
940 91 14
406 1533 19
1533 5449 15
406 5692 19
5692 5469 2
5469 3369 11
3369 2614 12
5469 2844 14
5469 5011 17
461 6969 19
6969 9053 5
553 1584 19
576 5478 19
601 1065 19
1065 9546 8
602 1136 19
1136 1678 13
650 8699 19
8699 8507 2
703 3644 19
736 1506 19
753 875 19
875 7957 10
7957 5114 6
7957 9919 6
9919 6765 9
768 7364 19
7364 7496 11
783 1368 19
843 6089 19
6089 6854 18
6854 6856 2
926 4516 19
4516 5164 16
5164 5143 16
4516 2495 18
2495 2227 6
2227 9226 14
968 3673 19
1023 754 19
1075 7362 19
1185 6682 19
6682 4123 16
1190 4911 19
1194 3244 19
3244 7777 13
7777 9458 10
9458 5885 6
5885 2778 1
5885 7952 4
7952 4473 4
5885 7551 9
7952 5308 13
3244 8722 15
1195 3531 19
3531 8308 5
1304 5754 19
5754 3930 4
3930 7287 2
3930 5183 3
5183 7047 5
5183 9539 13
9539 3558 12
5754 3601 13
3558 2045 16
2045 1079 3
9539 8581 17
8581 2552 13
1079 5666 19
1382 8207 19
8207 8929 7
8929 7883 13
7883 7064 6
7883 5902 15
1397 183 19
1438 9512 19
9512 3251 3
9512 4187 9
4187 2956 1
2956 9073 4
3251 7837 14
7837 3791 12
3791 8813 17
8813 9636 10
9636 8960 7
1466 3287 19
3287 4223 11
4223 3619 11
1481 4336 19
1554 748 19
1596 5376 19
5376 4358 6
5376 8483 6
4358 9094 13
1607 3910 19
1638 2624 19
2624 8937 5
8937 5139 7
5139 223 6
1722 5320 19
1737 4754 19
4754 4560 4
1820 2607 19
1843 7260 19
7260 1112 2
7260 4440 2
4440 7429 6
7429 9992 8
4440 4852 9
4852 9001 11
1859 483 19
483 8794 18
1887 4864 19
1921 5997 19
5997 4296 11
1952 3753 19
1973 9712 19
2001 2416 19
2416 9647 13
2030 1853 19
1853 1491 5
1853 749 6
1491 4270 10
4270 6605 9
6605 6909 2
6605 4247 3
1491 6993 10
1491 3889 15
3889 6346 15
1491 2541 18
6909 5452 18
5452 8940 18
749 9688 19
9688 9478 16
9478 1585 14
1585 2208 1
1585 8378 9
8378 8645 9
8645 9355 7
2208 5153 14
8378 155 15
5153 8594 18
8594 1969 9
1969 7739 14
7739 4135 12
4135 4921 5
4135 1833 7
1833 2446 5
4135 7773 14
2072 6173 19
2072 8082 19
2152 1055 19
1055 2701 8
2701 272 12
1055 5605 13
272 2278 16
2278 9918 12
9918 3772 12
2278 8898 13
5605 4663 16
272 3118 17
1055 1306 19
2179 2240 19
2193 8225 19
8225 4298 6
4298 3515 14
8225 462 16
462 9223 17
9223 8317 6
2205 6209 19
2288 7532 19
7532 6202 12
6202 7831 3
2292 9177 19
2298 3501 19
2328 9572 19
9572 3507 17
2342 4090 19
2347 9534 19
9534 5388 11
2397 2499 19
2423 1861 19
1861 109 12
109 1413 12
1413 4262 6
109 136 14
136 7286 9
2434 5591 19
2440 4134 19
4134 5477 12
5477 9970 6
9970 6589 13
6589 3762 8
3762 7819 18
2448 8687 19
8687 8752 1
8687 1147 10
8687 4803 12
4803 9368 12
9368 855 9
2480 2646 19
2513 8506 19
2626 4696 19
2668 4435 19
2738 7214 19
7214 9071 15
2769 6530 19
2822 7440 19
7440 7752 4
7752 2775 6
2775 5763 4
5763 3056 5
2775 8585 7
2863 8314 19
8314 3217 15
3217 3187 5
3187 3253 13
2882 8064 19
2901 7367 19
2918 8194 19
2957 6253 19
3093 9778 19
3265 6769 19
3427 6358 19
6358 8007 7
3458 9724 19
3505 4033 19
3594 5330 19
5330 3618 8
3637 9436 19
3645 8099 19
8099 2891 6
3720 264 19
3833 5170 19
3871 1437 19
1437 1294 11
1437 2813 18
3871 2353 19
2353 9484 4
2353 685 8
3899 9820 19
3933 3573 19
3942 5643 19
5643 2904 15
3959 1905 19
1905 8498 14
3967 3445 19
3982 1583 19
1583 2930 11
2930 2198 5
4049 5402 19
5402 3320 12
5402 5825 14
4123 1402 19
4124 3692 19
3692 1264 14
1264 5946 8
1264 4029 11
4029 9336 4
9336 9981 12
5946 2524 18
4217 7780 19
7780 2123 5
4223 5213 19
4256 7469 19
4265 8964 19
4288 3610 19
3610 1923 8
1923 9557 3
4346 1445 19
4399 1753 19
1753 4982 1
4982 4684 3
4400 3906 19
3906 8801 13
4488 3896 19
3896 4934 18
4547 9300 19
4567 4453 19
4453 6779 19
6779 3749 9
3749 7988 2
7988 1054 5
7988 1586 13
4591 5930 19
5930 7415 13
4593 2521 19
2521 2262 17
4621 4464 19
4464 4922 5
4642 6931 19
6931 9400 13
4660 4747 19
4711 156 19
4776 4657 19
4657 1697 3
4847 4848 19
5020 6728 19
6728 1986 10
1986 807 13
807 4554 1
4554 679 3
6728 8541 13
6728 2363 15
2363 3621 7
2363 9449 12
5046 7262 19
5107 7289 19
5168 5914 19
5914 6952 17
6952 1516 1
5914 6946 18
5257 2842 19
5303 4817 19
4817 9298 3
4817 2334 13
5402 5100 19
5522 3079 19
3079 4041 18
4041 4646 3
5524 1252 19
1252 9367 1
1252 6607 12
5600 7614 19
5604 8127 19
5615 4181 19
5618 4883 19
4883 9351 1
5629 5566 19
5824 9503 19
9503 4693 5
5826 9854 19
9854 1912 14
1912 45 12
9854 3424 18
3424 2154 9
2154 1257 6
3424 1187 13
1187 9019 8
9854 5871 18
5853 7712 19
7712 8401 5
7712 2548 12
2548 3581 11
2548 7153 16
8401 4523 17
4523 3951 11
3951 5162 9
5162 9114 18
5870 6193 19
5911 3996 19
5911 4027 19
5961 7155 19
5988 4470 19
6047 9757 19
9757 1244 7
1244 1623 4
6126 7749 19
7749 8360 5
7749 911 12
6158 1730 19
1730 9530 6
6173 6864 19
6186 8724 19
6192 6454 19
6202 5126 19
6220 9752 19
6229 4307 19
6289 8192 19
6358 9326 19
9326 5545 15
6395 2213 19
2213 3068 3
6397 3766 19
3766 8226 7
8226 8583 8
3766 9710 10
8583 5403 18
6426 9072 19
6607 8716 19
8716 6689 6
6731 6810 19
6810 2596 10
6736 5662 19
6826 995 19
995 5862 6
5862 6753 6
6942 2251 19
7089 2948 19
7209 9037 19
7298 6278 19
6278 7346 8
7346 376 6
7439 4266 19
7606 2985 19
2985 3123 2
7660 9510 19
9510 9335 7
9335 8857 2
9335 9930 9
9930 49 12
49 752 17
7726 6041 19
7726 6763 19
7938 7148 19
7148 9454 6
9454 2963 14
2963 8513 7
9454 8008 15
8008 2563 1
8027 6520 19
8029 2587 19
8092 9293 19
8155 7186 19
8267 6630 19
6630 7408 13
8319 5807 19
5807 9683 9
9683 8423 3
8423 8726 6
8726 9868 2
8320 7722 19
7722 2241 7
8344 6203 19
8360 8266 19
8395 878 19
8424 1550 19
8530 4991 19
8595 4784 19
8638 7024 19
8675 563 19
8751 3088 19
8813 9304 19
8866 2391 19
8867 6098 19
8894 2511 19
9089 7882 19
9180 3748 19
3748 813 11
3748 1251 14
9211 5693 19
9262 5392 19
5392 9519 15
9338 4109 19
9338 4617 19
9341 9056 19
9357 7499 19
7499 6663 7
7499 7791 11
7791 8871 12
8871 7501 9
7791 767 13
767 2313 16
8871 3400 17
3400 1686 4
9376 2941 19
9489 5404 19
5404 5912 9
9532 1774 19
1774 1860 8
9537 4919 19
4919 9810 1
4919 8835 14
4919 317 17
317 5313 8
317 7981 18
9810 2231 18
9542 6479 19
6479 7893 6
6479 15 8
15 6 5
6479 1005 10
6 3859 11
1005 2380 11
15 16 13
16 2156 5
16 5598 9
15 645 15
15 2351 15
15 965 17
965 5184 4
9573 9609 19
9609 4957 13
9634 5009 19
9670 4131 19
9670 9281 19
9281 9063 6
9063 2727 12
9702 3694 19
9894 1394 19
1394 985 5
9945 9006 19
9006 3986 15
3986 5135 14
9973 4830 19
4830 8620 13
0 8246 20
8246 8033 7
2 6259 20
6259 8368 14
67 170 20
170 2013 1
225 6963 20
232 4929 20
4929 7919 12
4929 1574 18
1574 8644 19
8644 9427 10
9427 5685 17
291 1298 20
371 566 20
566 1529 5
1529 3375 4
438 4813 20
441 1305 20
461 977 20
532 4855 20
534 1561 20
549 3854 20
600 6453 20
6453 8087 3
6453 4402 11
4402 5657 2
4402 9554 12
8087 4906 13
4906 5432 9
5657 237 16
237 304 5
808 8827 20
8827 1734 6
836 8993 20
890 1366 20
895 8480 20
8480 3746 19
3746 998 7
3746 5505 9
5505 8539 2
1046 7786 20
1050 1968 20
1064 1711 20
1070 5880 20
5880 5079 18
1075 2359 20
1114 873 20
873 3020 20
1126 4067 20
4067 4837 2
4837 9210 13
9210 6297 3
1264 8646 20
8646 5175 10
1283 9473 20
1293 3325 20
1302 4196 20
4196 2840 10
1436 4558 20
1484 1684 20
1684 8730 9
8730 4876 13
1497 5790 20
1549 1314 20
1617 7908 20
1634 9620 20
1666 4159 20
4159 5632 11
5632 6445 4
6445 2690 3
4159 4032 13
1811 5670 20
1887 5672 20
1931 6083 20
6083 3086 14
2123 119 20
2138 1983 20
1983 3185 7
1983 7544 16
2220 7947 20
7947 8136 2
7947 9549 11
9549 5932 11
7947 1129 13
1129 6699 9
2413 4746 20
2421 7764 20
2669 1702 20
1702 8425 11
8425 9082 3
2721 608 20
608 2427 4
2796 2692 20
2692 6342 12
2918 7266 20
2980 6581 20
6581 8478 17
6581 5129 18
5129 3272 12
2995 1240 20
1240 1229 1
3102 5040 20
5040 1948 2
5040 6816 8
1948 3195 9
5040 9686 9
3195 5686 14
3110 3655 20
3152 5318 20
3191 1346 20
1346 2902 14
3290 7579 20
3348 7900 20
3606 6944 20
6944 4277 6
3640 3747 20
3747 1975 6
3652 9292 20
9292 7432 15
7432 8651 4
9292 17 18
3727 5169 20
3755 7833 20
7833 4284 10
3814 9499 20
4055 9950 20
9950 7350 3
4113 6749 20
6749 2368 12
4223 7319 20
4225 3005 20
4410 2176 20
2176 1386 7
1386 2004 9
2176 9024 19
4523 8938 20
4563 3215 20
3215 454 4
3215 3583 8
454 6921 9
4605 8582 20
8582 5628 3
4605 9008 20
9008 6339 15
6339 2829 17
2829 9717 5
9717 7794 9
4611 9040 20
9040 7048 16
7048 9433 6
9433 5317 13
5317 9989 1
5317 5752 4
4655 9159 20
4675 1726 20
4750 1508 20
4799 5148 20
5148 7307 12
5148 7369 12
7307 2177 15
4889 5008 20
5008 6892 11
4905 4723 20
4723 4667 16
4667 3146 5
3146 1210 8
1210 3593 19
4906 7894 20
4987 9855 20
5043 4281 20
5104 7250 20
5123 7567 20
7567 2639 19
5126 2986 20
2986 9648 17
9648 2750 11
5142 2764 20
2764 5646 3
2764 7454 9
5156 181 20
181 399 16
5181 3811 20
3811 1389 2
3811 1542 4
1542 162 5
162 25 13
162 9015 16
1389 8147 19
8147 8123 15
5219 4548 20
4548 1807 13
1807 1695 7
5255 8693 20
8693 6189 4
8693 1650 14
5404 4472 20
4472 4046 19
5422 5608 20
5474 4039 20
5476 569 20
5660 9212 20
5731 3675 20
3675 5709 12
5709 4713 7
5797 3981 20
5894 4966 20
5898 7676 20
7676 5462 11
5919 4420 20
4420 9030 17
5973 9866 20
5990 5176 20
6026 1024 20
6099 7847 20
6110 5252 20
5252 3238 14
3238 3851 8
6195 2120 20
6259 5935 20
5935 8525 5
8525 6554 3
6554 717 9
8525 8199 9
717 2506 20
2506 1871 15
2506 5349 17
1871 6417 19
6417 3386 6
6417 8494 9
8494 3707 14
3707 3473 4
3707 7383 10
6417 4129 16
3707 3887 18
3887 4972 8
6461 4884 20
6462 4231 20
4231 168 16
168 963 14
963 316 4
316 3160 10
316 3739 11
963 7377 13
6482 5730 20
6562 2870 20
6579 3834 20
6621 1032 20
1032 2617 11
6664 5861 20
6670 6318 20
6318 9103 6
9103 3647 11
9103 1865 15
6706 4680 20
6834 6489 20
6489 9309 1
6489 1897 9
9309 297 10
297 9439 12
6489 8170 14
9439 8274 14
297 1076 16
1076 646 10
1897 2016 17
646 5623 18
1076 2827 20
6884 7450 20
6967 7349 20
7349 764 3
764 1839 2
1839 5878 15
7045 5163 20
5163 2319 12
7099 8110 20
7190 6060 20
7212 938 20
7247 9137 20
7300 7176 20
7334 1242 20
1242 3500 18
3500 7422 7
3500 9274 18
7377 9852 20
7429 9257 20
7443 8476 20
7592 6556 20
6556 5189 4
5189 3622 19
3622 4341 11
7628 3567 20
7648 3286 20
7752 6558 20
6558 537 6
537 1105 12
7841 4273 20
4273 4352 13
7894 2666 20
8151 898 20
898 5815 10
8185 961 20
8295 2906 20
2906 6109 3
2906 5950 15
8413 6885 20
8524 8908 20
8908 7180 18
8620 3756 20
3756 1021 14
1021 9544 2
8649 4774 20
4774 5679 3
4774 831 15
831 6645 7
6645 8628 4
831 246 8
246 9125 8
246 8769 18
8769 4176 8
4176 8545 2
4176 1128 6
8545 9132 14
9132 4243 16
8688 695 20
8731 2745 20
8816 3774 20
3774 6294 15
8818 8804 20
8804 1067 10
1067 1338 19
8843 4388 20
9056 1739 20
9057 8772 20
9059 7803 20
7803 9664 12
9067 4859 20
9070 2574 20
9156 2665 20
2665 9344 7
9344 4959 1
4959 557 2
2665 7218 9
7218 818 4
7218 2352 4
818 1323 5
1323 7492 14
7492 8260 13
2352 1568 15
2665 4406 18
9165 3997 20
9196 6344 20
9251 4508 20
4508 2953 16
9257 5355 20
5355 8257 16
8257 8014 19
9567 8359 20
9633 1955 20
9637 2908 20
2908 7281 8
9654 5630 20
5630 2540 12
5630 4141 13
9732 8062 20
9806 3775 20
3775 6201 9
9857 9237 20
9237 9933 1
9237 4968 10
4968 8223 3
9237 5701 14
5701 544 12
544 2560 2
9933 9232 14
9232 6078 7
9933 894 15
894 9671 6
9232 6532 16
6532 6345 10
9671 5706 16
5706 7797 13
7797 7058 18
9864 5353 20
9904 439 20
439 4866 13
4866 3952 12
0 254 21
3 2659 21
31 8676 21
57 2057 21
114 276 21
276 7716 7
119 3879 21
3879 4669 1
4669 6252 2
6252 2036 16
6252 6156 16
121 7813 21
135 239 21
155 6362 21
252 6455 21
262 7546 21
7546 4362 5
4362 6049 5
269 293 21
293 1896 2
293 1591 4
1896 4292 7
293 9406 13
283 9068 21
335 823 21
823 9124 5
823 1086 18
9124 6101 18
6101 7709 6
1086 2605 19
357 7021 21
377 6871 21
466 9333 21
478 5771 21
5771 3904 4
494 760 21
760 9266 13
760 9511 18
9511 8326 12
494 6016 21
530 578 21
578 3971 20
571 7605 21
608 4274 21
661 6176 21
752 778 21
778 1155 3
1155 9522 1
778 5896 3
1155 921 15
921 9302 1
921 6440 8
6440 3394 5
9302 6448 20
775 2276 21
2276 386 4
386 4119 4
4119 1074 12
808 1547 21
1547 4022 5
4022 2640 12
852 7969 21
7969 5737 2
7969 9332 6
5737 3829 11
1029 8872 21
8872 7161 11
8872 7059 13
7059 9604 14
8872 4161 17
1035 5274 21
1044 8668 21
1089 72 21
1096 500 21
500 4990 15
1179 2403 21
2403 2784 5
2403 1770 20
1770 1345 8
1280 1671 21
1671 1950 7
1950 7036 2
1950 1256 16
1298 8878 21
1306 4717 21
4717 8855 19
1322 2981 21
2981 9457 5
1406 4070 21
1407 2406 21
2406 8630 19
8630 6442 17
6442 7611 5
7611 6974 7
1435 3037 21
1443 9657 21
1484 1922 21
1922 2375 1
1509 4267 21
1541 4335 21
1557 5506 21
5506 6714 8
1577 5085 21
5085 6124 7
1585 9651 21
1801 2753 21
2753 2781 8
2753 2424 13
1803 8616 21
8616 4378 19
4378 8895 1
4378 2638 15
2638 6161 7
2638 6574 8
6574 5793 6
5793 5250 6
6161 5083 10
5083 4361 6
4361 7446 1
7446 8557 11
5793 3813 13
6161 5765 18
5765 9718 3
9718 6598 5
1929 2356 21
2356 8832 13
2356 6668 15
6668 2591 16
1944 1881 21
1957 2609 21
2609 1018 10
2100 5708 21
2110 9740 21
2241 6648 21
2272 9069 21
2290 3769 21
3769 5987 17
3769 2459 19
2317 6879 21
2380 8735 21
8735 4545 11
4545 7149 1
2388 1823 21
2438 9042 21
9042 1576 4
9042 1115 7
1115 4721 10
2506 9796 21
2560 6657 21
2686 809 21
809 697 21
697 9146 5
697 7975 11
697 2850 19
2708 7724 21
2788 8931 21
8931 6527 14
6527 2086 6
6527 8126 16
8126 6216 17
2842 4203 21
2948 3065 21
3028 98 21
3035 2766 21
3103 7657 21
3132 8391 21
8391 3934 9
3163 6427 21
6427 2164 7
6427 4686 13
4686 8615 18
3283 4293 21
4293 660 18
660 8499 1
660 625 12
625 3230 7
3230 6592 4
6592 7557 1
6592 756 3
7557 1473 4
756 9675 12
756 2685 14
7557 7597 14
1473 5464 15
5464 3101 15
660 6113 18
1473 9924 18
6592 508 19
508 9531 3
9924 5241 19
3313 5226 21
5226 4169 3
3374 8376 21
3517 7284 21
7284 6553 3
6553 3017 1
6553 7718 13
7284 3491 14
7718 6702 17
3017 9062 20
9062 2281 17
2281 8869 14
3552 6350 21
3557 2989 21
2989 4793 8
2989 507 21
507 88 19
3748 3575 21
3854 7049 21
7049 6741 8
3868 6246 21
6246 7293 1
6246 5284 8
4236 1066 21
1066 337 10
337 5329 2
5329 1191 12
1191 1926 9
337 3300 17
3300 6497 8
1191 3684 18
5329 3553 18
4259 7779 21
4290 7729 21
4302 1372 21
1372 491 16
491 5332 16
5332 1763 1
491 5927 19
5927 6567 18
6567 9613 10
9613 202 19
4309 8497 21
4324 229 21
4333 7664 21
4355 8643 21
4373 9130 21
4462 4935 21
4480 1649 21
1649 7488 11
4609 2543 21
2543 6971 14
4626 6875 21
6875 4825 12
4825 5386 8
5386 1388 5
1388 1960 7
1960 1414 17
1414 7232 19
5386 7467 20
7467 5799 15
4631 5179 21
5179 188 3
188 7822 11
188 6458 15
6458 9236 13
5179 6366 16
6366 8300 16
188 7400 18
7400 4035 3
4035 7220 16
4712 2608 21
2608 1840 8
4727 7933 21
4777 9811 21
9811 2601 14
9811 9853 15
4817 909 21
909 8745 3
909 8905 7
909 8074 16
8074 7188 18
4817 4079 21
4840 5356 21
4871 219 21
219 901 19
4871 7635 21
4876 1057 21
4937 7465 21
7465 6768 13
4966 5418 21
4977 3306 21
4993 1295 21
5047 4590 21
5168 1669 21
1669 3029 2
1669 6333 5
6333 4082 6
5220 2886 21
2886 8130 4
2886 8512 9
8512 9547 2
2886 9496 11
2886 5073 13
8512 314 13
9547 7482 16
7482 5703 4
7482 8576 12
8576 6795 15
5073 8660 19
8660 2409 1
2409 4258 5
8660 4861 9
4861 2628 12
5416 5055 21
5467 9947 21
5548 4028 21
5548 6073 21
6073 4526 6
4526 3175 1
4526 1218 14
1218 2862 7
1218 2196 16
6073 5760 19
1218 9171 20
5563 5778 21
5609 2095 21
2095 4858 18
5617 9003 21
9003 1842 1
1842 2343 8
2343 8195 4
9003 1714 8
9003 1022 11
5656 5868 21
5868 9203 18
5660 7548 21
5662 840 21
5679 4099 21
5722 7267 21
5790 3702 21
3702 3719 18
5793 5843 21
5843 4192 6
4192 3206 4
5843 3107 8
3206 4291 12
5800 2080 21
5840 9684 21
9684 8276 10
5862 6322 21
6322 8456 1
6122 6304 21
6304 7370 12
6131 9731 21
9731 3296 2
3296 9935 17
9731 4985 19
4985 8350 11
8350 1982 5
1982 6787 6
1982 4446 8
1982 1602 18
1602 2066 1
8350 4248 19
4248 4716 5
6153 9395 21
9395 9639 12
9639 4652 16
9395 9088 18
6161 6849 21
6181 3565 21
6181 3827 21
6237 4796 21
6301 5726 21
5726 3176 8
5726 6774 17
6301 9969 21
9969 3193 1
3193 9543 21
9543 3612 10
6321 3760 21
3760 8986 20
6396 811 21
811 3481 1
811 8981 16
811 2361 20
2361 5430 20
6425 3471 21
6430 910 21
910 240 9
6532 8453 21
6720 9465 21
9465 9074 4
9465 3010 15
3010 8589 16
8589 4421 2
6861 7063 21
7063 3666 18
6900 9591 21
9591 5696 10
6973 1149 21
6984 8777 21
8777 259 10
6995 2759 21
2759 3294 15
7200 2390 21
2390 2593 16
2390 1051 20
7201 6107 21
6107 7581 4
6107 1552 18
1552 4983 10
7317 4218 21
7570 2654 21
2654 3025 19
3025 7541 3
7541 2526 6
3025 2823 18
7618 4184 21
4184 3067 13
7633 7434 21
7434 9316 16
7665 3964 21
7676 7939 21
7939 8531 6
7939 8399 8
7939 2644 17
2644 7850 1
2644 3696 7
7739 9389 21
7770 8543 21
7788 7183 21
7794 8579 21
8579 8009 10
8009 1588 5
7794 9846 21
9846 338 15
9846 4118 18
7840 3299 21
8029 471 21
471 2412 8
471 1647 18
2412 2733 20
8149 7160 21
8155 7420 21
7420 5076 2
8155 9418 21
8389 1424 21
8393 2250 21
8408 7357 21
7357 5328 12
7357 5678 21
8506 3477 21
8506 7848 21
7848 9054 9
8545 8303 21
8646 2674 21
8681 1942 21
8797 6513 21
8913 8485 21
8920 3464 21
8964 8052 21
8052 8434 2
8434 2129 12
9210 2444 21
2444 1862 18
1862 1248 11
1862 3266 12
3266 9096 7
1248 9502 15
9235 9638 21
9269 4164 21
9343 4764 21
9355 5358 21
9365 6897 21
9421 234 21
234 5424 14
9426 7682 21
9451 2479 21
2479 9781 14
9520 4880 21
9525 5344 21
9604 8056 21
9643 1970 21
9654 4127 21
4127 5742 7
9812 325 21
325 8241 8
9853 7229 21
7229 3841 10
3841 4389 16
9951 7979 21
7979 4908 7
4908 2509 21
2509 7141 12
62 5681 22
67 827 22
115 7668 22
170 4381 22
183 9486 22
190 4575 22
217 2786 22
2786 1377 18
1377 4899 15
1377 2828 21
239 7886 22
240 1589 22
244 5970 22
293 3616 22
3616 9545 15
9545 2803 11
9545 6972 20
294 7858 22
7858 8995 4
333 1597 22
1597 4393 11
358 6384 22
6384 5102 4
5102 9776 17
9776 7674 3
6384 6938 21
6938 8914 4
8914 2309 20
2309 2192 2
2309 9195 7
9195 8134 12
538 8294 22
640 2463 22
771 6275 22
799 1009 22
1009 9656 7
808 3717 22
3717 4132 8
809 1431 22
1431 8540 1
1431 4257 4
859 587 22
587 1904 11
904 2287 22
929 1892 22
1032 8321 22
1038 8599 22
1053 9818 22
9818 1452 2
1107 2295 22
1155 1626 22
1196 3011 22
1232 9287 22
1242 7835 22
1249 6272 22
6272 7640 21
1455 2684 22
1538 8077 22
1555 4691 22
1607 3245 22
1623 8281 22
1624 7498 22
7498 7647 4
7498 9828 7
9828 3864 15
3864 8292 8
1678 1241 22
1687 7554 22
7554 8245 16
7554 9958 17
1701 4614 22
1726 9133 22
1741 2326 22
2326 8446 1
1801 2372 22
2372 8145 1
8145 7926 8
1846 1163 22
1872 7865 22
1932 7028 22
7028 4938 1
2001 4812 22
2050 5160 22
2093 3227 22
2108 9745 22
9745 4209 15
2162 5167 22
5167 611 4
611 1288 8
611 935 16
5167 9952 18
2277 5470 22
5470 7473 20
2691 2102 22
2741 4538 22
2782 7863 22
2812 4999 22
2990 1121 22
1121 6486 5
6486 5265 6
6486 1439 15
5265 7027 16
1121 9432 20
3084 6948 22
3116 3659 22
3659 5283 14
3127 2405 22
2405 35 3
35 1278 6
3240 6086 22
6086 8756 11
8756 8814 7
8814 9998 18
3280 4915 22
4915 5145 20
3297 5727 22
5727 6052 16
3314 4037 22
3432 1720 22
1720 5831 17
5831 5052 9
5831 6893 20
3437 5217 22
3547 7550 22
3588 3328 22
3328 3843 17
3791 4416 22
4416 6100 1
3823 7553 22
3934 6475 22
4124 3667 22
3667 3159 1
3159 3520 19
3520 3723 7
3520 8739 14
3159 4649 20
4195 2291 22
2291 5366 3
5366 3308 2
3308 1906 4
5366 5337 5
5337 6754 17
6754 885 7
4213 2811 22
2811 2142 1
2142 4306 1
2142 1162 12
4218 4200 22
4227 8200 22
4241 8439 22
4296 3444 22
3444 5493 17
4567 2055 22
2055 1802 10
4603 1890 22
1890 2576 11
2576 4350 7
4670 5785 22
5785 5985 10
5985 5705 11
5785 5159 12
5159 6205 4
6205 3492 9
6205 3683 14
3683 9536 16
3683 7463 20
7463 683 10
683 8253 19
683 2318 21
4852 2865 22
2865 3893 13
4869 9922 22
9922 9366 14
4901 8431 22
4942 3838 22
3838 6496 11
6496 2516 12
6496 2630 20
2630 9109 19
9109 8865 3
2630 6420 20
5004 5620 22
5011 8474 22
5032 9408 22
5035 8899 22
5060 2927 22
5170 9972 22
9972 3208 4
3208 6149 12
5232 3336 22
5317 3781 22
5430 2545 22
5548 7918 22
5639 8019 22
5662 5426 22
5691 2285 22
2285 7675 9
7675 3722 18
5985 4233 22
4233 8304 6
6012 4794 22
4794 5028 2
4794 6866 2
6866 1125 13
5028 826 21
6223 7497 22
7497 3216 19
3216 6042 1
6274 1025 22
6322 9833 22
9833 4155 17
6455 1331 22
1331 943 1
943 2876 12
2876 2435 7
6518 8554 22
8554 3214 10
6624 1910 22
1910 2261 12
6795 8533 22
6910 5627 22
6981 9462 22
7002 7715 22
7038 5521 22
7095 1814 22
7203 8078 22
8078 3914 8
3914 6380 15
6380 4525 5
6380 6785 10
6380 1664 11
1664 2324 4
2324 6666 1
6666 6877 19
7260 9574 22
7281 8135 22
7377 4618 22
4618 3170 2
3170 9645 16
7606 5673 22
5673 3434 7
3434 2206 12
2206 4156 8
4156 4311 13
7648 1214 22
7683 706 22
7774 2603 22
7911 4255 22
4255 74 10
74 2061 6
2061 4157 10
7924 3848 22
3848 5767 11
8028 9865 22
8117 4477 22
4477 6841 15
8138 1848 22
1848 5245 12
8151 1387 22
8321 9055 22
9055 3817 1
3817 374 22
8373 3533 22
3533 3096 14
8507 2920 22
2920 7558 14
7558 8305 4
8583 5729 22
5729 9954 5
9954 1518 5
5729 6056 22
8681 3051 22
8683 6593 22
8894 3991 22
3991 6650 12
3991 3955 19
3991 9284 19
8903 8858 22
9046 7795 22
9105 9205 22
9205 9207 18
9207 722 13
9139 6244 22
9213 9861 22
9861 86 4
86 4930 10
86 7425 21
9451 4229 22
4229 2485 19
9500 2303 22
2303 5031 4
9519 4592 22
4592 3789 12
9586 3326 22
3326 7351 18
9597 8958 22
8958 7128 19
7128 1727 20
9613 8815 22
9823 4945 22
4945 9748 9
9748 230 6
9833 5527 22
9908 9516 22
9912 8659 22
8659 6371 20
9986 4979 22
37 4449 23
4449 9780 13
114 3057 23
135 1825 23
1825 8694 5
1825 1093 16
1825 3089 22
140 3560 23
3560 6935 20
169 1320 23
180 6651 23
180 8054 23
201 1031 23
1031 3816 1
224 7198 23
7198 2332 7
232 1704 23
1704 3516 5
1704 2104 18
2104 5587 6
287 3055 23
379 1847 23
408 4715 23
415 1539 23
433 4588 23
4588 6659 17
6659 2168 14
499 9819 23
546 3250 23
3250 50 15
50 292 2
292 2049 9
50 36 18
36 416 20
3250 5819 20
563 4552 23
633 8100 23
636 4658 23
717 2028 23
2028 3293 12
760 7680 23
7680 973 4
783 7518 23
7518 2111 8
784 5736 23
821 9039 23
928 8882 23
8882 7630 7
7630 629 10
958 3212 23
1073 6484 23
1134 7580 23
1161 9392 23
9392 978 11
9392 2327 22
1183 7612 23
1263 3894 23
1332 4550 23
4550 6808 7
4550 2370 8
4550 6919 16
1375 6869 23
1410 4926 23
4926 8642 10
1603 5991 23
1638 4254 23
1679 9447 23
9447 9615 20
1712 2899 23
1721 4834 23
1787 716 23
1952 5339 23
2016 9104 23
9104 5458 6
2061 1689 23
1689 1553 11
2112 1268 23
2144 1537 23
2343 7721 23
2374 9388 23
2375 9443 23
2485 2333 23
2565 6175 23
2607 4476 23
2661 6106 23
6106 4158 22
2663 8186 23
8186 3248 21
3248 7856 19
2710 2492 23
2492 6307 1
